meter_id,customer_id,region,date,consumption_kwh,cost
1056,163,South,2023-03-29,35.46,177.3
1043,168,North,2023-09-13,33.42,167.1
1055,47,East,2023-05-06,10.53,52.65
1069,69,South,2023-12-18,28.24,141.2
1096,90,South,2023-07-12,10.16,50.8
1018,128,South,2023-10-27,31.05,155.25
1091,149,North,2023-05-07,34.81,174.05
1059,29,North,2023-09-19,49.35,246.75
1048,26,East,2023-03-03,33.66,168.3
1029,145,North,2023-09-22,39.26,196.3
1062,90,West,2023-09-30,43.07,215.35
1061,91,North,2023-11-28,19.58,97.9
1100,152,West,2023-02-20,48.32,241.6
1017,155,East,2023-08-11,42.45,212.25
1048,119,South,2023-08-23,9.2,46.0
1010,164,North,2023-08-05,47.3,236.5
1100,18,South,2023-04-20,22.25,111.25
1079,61,South,2023-08-09,21.7,108.5
1028,86,East,2023-07-16,27.52,137.6
1068,187,South,2023-10-28,16.66,83.3
1089,124,East,2023-12-04,19.26,96.3
1026,20,East,2023-11-02,16.58,82.9
1020,190,East,2023-08-21,13.45,67.25
1097,31,East,2023-05-19,6.91,34.55
1041,184,North,2023-11-06,47.41,237.05
1081,78,North,2023-04-07,16.12,80.6
1045,182,North,2023-06-24,39.74,198.7
1033,141,North,2023-07-31,5.68,28.4
1091,180,West,2023-12-12,21.73,108.65
1007,93,North,2023-01-16,17.26,86.3
1026,88,East,2023-06-18,34.26,171.3
1013,168,East,2023-05-18,24.81,124.05
1041,123,East,2023-02-17,41.66,208.3
1007,83,West,2023-03-27,24.19,120.95
1064,169,East,2023-04-29,8.47,42.35
1062,35,West,2023-04-25,43.17,215.85
1058,31,South,2023-07-14,43.51,217.55
1092,116,East,2023-06-01,39.97,199.85
1040,183,West,2023-11-23,5.97,29.85
1004,74,West,2023-03-24,5.64,28.2
1080,40,West,2023-02-14,28.84,144.2
1043,27,West,2023-10-08,31.66,158.3
1012,189,North,2023-07-12,7.15,35.75
1079,28,South,2023-05-25,42.64,213.2
1098,106,West,2023-04-11,32.92,164.6
1010,8,West,2023-01-12,44.7,223.5
1001,2,South,2023-07-19,19.91,99.55
1037,16,West,2023-07-23,5.75,28.75
1045,99,South,2023-10-31,49.78,248.9
1033,116,East,2023-01-02,48.48,242.4
1081,182,South,2023-04-10,46.34,231.7
1079,190,West,2023-11-02,30.97,154.85
1039,10,North,2023-06-01,16.86,84.3
1008,34,South,2023-09-09,44.32,221.6
1011,105,South,2023-03-01,11.23,56.15
1005,28,North,2023-12-04,36.19,180.95
1015,57,North,2023-05-28,30.42,152.1
1065,65,South,2023-10-06,48.12,240.6
1055,108,West,2023-11-26,44.68,223.4
1033,61,North,2023-10-25,20.66,103.3
1040,191,North,2023-04-19,29.7,148.5
1056,103,East,2023-09-13,25.23,126.15
1033,133,East,2023-02-17,34.14,170.7
1043,112,West,2023-10-27,48.42,242.1
1040,103,West,2023-03-01,36.02,180.1
1087,100,West,2023-09-28,26.32,131.6
1005,31,North,2023-07-24,20.04,100.2
1000,12,South,2023-12-07,32.64,163.2
1062,142,East,2023-03-25,19.83,99.15
1076,177,West,2023-02-26,43.58,217.9
1014,91,West,2023-06-07,5.59,27.95
1099,154,North,2023-10-22,34.29,171.45
1009,122,East,2023-07-15,31.83,159.15
1060,40,West,2023-05-27,42.14,210.7
1052,129,South,2023-09-27,26.93,134.65
1013,126,North,2023-09-08,7.5,37.5
1032,184,West,2023-07-02,34.14,170.7
1061,135,East,2023-08-04,48.1,240.5
1068,150,East,2023-03-27,13.99,69.95
1035,150,North,2023-07-28,26.45,132.25
1080,190,West,2023-02-21,34.45,172.25
1074,126,West,2023-04-05,30.01,150.05
1060,113,North,2023-07-19,45.89,229.45
1095,130,West,2023-10-15,33.98,169.9
1050,48,West,2023-05-30,20.26,101.3
1020,137,North,2023-05-01,5.02,25.1
1064,17,North,2023-11-26,17.06,85.3
1025,161,West,2023-10-20,21.55,107.75
1017,158,South,2023-05-31,14.45,72.25
1097,114,South,2023-09-19,33.34,166.7
1036,45,South,2023-08-29,18.53,92.65
1031,125,North,2023-09-28,32.58,162.9
1061,23,South,2023-11-19,19.81,99.05
1064,24,East,2023-05-23,15.91,79.55
1079,9,North,2023-09-16,35.26,176.3
1013,14,North,2023-06-05,46.19,230.95
1079,175,North,2023-10-22,42.9,214.5
1082,76,East,2023-04-10,30.94,154.7
1047,54,East,2023-03-11,29.12,145.6
1086,27,South,2023-07-15,20.76,103.8
1000,83,East,2023-10-27,49.62,248.1
1051,197,West,2023-07-16,5.91,29.55
1003,164,East,2023-04-20,5.48,27.4
1080,12,West,2023-01-30,17.47,87.35
1025,84,West,2023-06-16,14.17,70.85
1035,46,North,2023-01-03,7.22,36.1
1044,71,East,2023-04-25,37.61,188.05
1064,33,East,2023-04-23,41.03,205.15
1083,87,North,2023-06-27,24.44,122.2
1023,164,North,2023-08-01,39.04,195.2
1088,67,South,2023-01-13,6.43,32.15
1086,166,West,2023-01-30,19.93,99.65
1083,196,West,2023-12-14,14.65,73.25
1000,189,South,2023-02-01,9.36,46.8
1074,93,East,2023-01-26,26.02,130.1
1036,98,West,2023-12-28,39.56,197.8
1015,36,South,2023-01-01,34.55,172.75
1064,200,South,2023-12-11,31.16,155.8
1043,148,North,2023-11-26,42.29,211.45
1089,6,South,2023-12-09,44.46,222.3
1002,29,North,2023-03-05,22.74,113.7
1006,2,West,2023-03-30,10.07,50.35
1089,80,North,2023-07-22,8.06,40.3
1045,198,South,2023-02-12,15.16,75.8
1041,191,South,2023-03-11,36.26,181.3
1022,163,South,2023-11-16,21.66,108.3
1079,133,West,2023-08-24,40.15,200.75
1061,166,West,2023-05-20,20.29,101.45
1087,157,North,2023-10-03,14.46,72.3
1044,123,East,2023-06-09,32.47,162.35
1091,194,East,2023-03-18,10.9,54.5
1048,85,South,2023-11-06,26.63,133.15
1015,172,East,2023-12-25,23.78,118.9
1004,29,East,2023-12-09,37.9,189.5
1014,107,South,2023-01-09,26.44,132.2
1059,89,North,2023-05-29,47.29,236.45
1028,138,South,2023-06-22,21.07,105.35
1050,117,East,2023-12-03,20.05,100.25
1068,24,South,2023-05-05,8.78,43.9
1084,190,North,2023-10-26,40.86,204.3
1056,151,North,2023-03-01,39.9,199.5
1001,19,East,2023-04-26,11.94,59.7
1065,120,West,2023-01-05,31.84,159.2
1075,73,South,2023-09-28,38.48,192.4
1006,101,West,2023-05-04,8.06,40.3
1062,147,North,2023-08-09,18.65,93.25
1082,191,South,2023-10-18,5.45,27.25
1045,172,North,2023-07-15,14.66,73.3
1081,144,West,2023-05-22,13.79,68.95
1003,42,East,2023-08-11,46.69,233.45
1040,63,South,2023-04-17,37.48,187.4
1006,74,North,2023-05-27,29.72,148.6
1088,112,West,2023-09-18,6.89,34.45
1005,45,West,2023-01-21,23.68,118.4
1029,60,North,2023-04-11,9.91,49.55
1040,77,South,2023-08-08,42.46,212.3
1029,105,South,2023-02-27,33.13,165.65
1027,125,North,2023-01-10,22.66,113.3
1017,76,East,2023-03-30,48.42,242.1
1027,52,South,2023-05-10,7.87,39.35
1002,180,West,2023-05-23,6.05,30.25
1066,1,West,2023-11-21,22.91,114.55
1046,9,East,2023-01-18,15.16,75.8
1088,106,East,2023-12-07,18.81,94.05
1018,106,South,2023-02-23,41.67,208.35
1000,104,South,2023-10-30,41.43,207.15
1040,131,South,2023-02-03,48.87,244.35
1005,15,East,2023-02-24,41.61,208.05
1068,180,East,2023-11-09,38.21,191.05
1060,84,West,2023-01-29,40.32,201.6
1072,113,East,2023-11-28,22.83,114.15
1050,107,North,2023-11-27,19.83,99.15
1043,2,West,2023-12-12,24.11,120.55
1080,24,West,2023-10-22,24.52,122.6
1077,154,East,2023-02-17,47.07,235.35
1030,185,North,2023-07-04,30.08,150.4
1056,46,West,2024-01-01,22.39,111.95
1068,72,North,2023-11-23,47.58,237.9
1025,13,North,2023-11-29,20.26,101.3
1010,11,West,2023-10-21,23.43,117.15
1020,129,West,2023-09-24,44.88,224.4
1077,102,South,2023-05-21,5.36,26.8
1006,107,East,2023-04-02,38.19,190.95
1021,116,North,2023-01-07,23.67,118.35
1050,173,South,2023-11-07,11.62,58.1
1063,73,East,2023-09-22,14.33,71.65
1018,118,South,2023-09-23,46.14,230.7
1096,177,West,2023-06-25,42.54,212.7
1081,183,South,2023-11-01,41.66,208.3
1073,134,East,2023-05-30,37.93,189.65
1039,98,West,2023-04-09,23.04,115.2
1009,95,South,2023-09-17,23.5,117.5
1052,195,West,2023-02-19,6.49,32.45
1027,130,East,2023-10-28,34.03,170.15
1069,98,North,2023-06-23,44.41,222.05
1038,82,North,2023-12-25,24.08,120.4
1042,173,South,2023-08-10,12.96,64.8
1093,37,West,2023-09-27,11.91,59.55
1082,39,East,2023-06-19,29.64,148.2
1021,144,North,2023-04-08,11.52,57.6
1075,69,East,2023-05-24,18.83,94.15
1059,148,East,2023-02-08,15.02,75.1
1002,112,North,2023-10-21,8.43,42.15
1069,186,South,2023-12-28,20.5,102.5
1098,46,North,2023-08-22,10.27,51.35
1083,13,West,2023-08-21,10.89,54.45
1049,112,East,2023-09-07,46.39,231.95
1069,136,North,2023-06-20,40.33,201.65
1057,46,East,2023-03-16,46.01,230.05
1051,144,West,2023-10-11,18.1,90.5
1016,157,South,2023-05-10,13.51,67.55
1059,45,North,2023-10-15,23.42,117.1
1096,136,East,2023-07-20,38.45,192.25
1088,187,West,2023-01-01,27.49,137.45
1011,45,East,2023-02-26,22.94,114.7
1038,10,West,2023-05-31,35.65,178.25
1049,41,South,2023-11-25,30.01,150.05
1034,74,North,2023-09-06,13.11,65.55
1083,43,West,2023-05-05,13.7,68.5
1045,147,West,2023-10-28,30.29,151.45
1029,49,South,2023-04-04,47.21,236.05
1070,167,East,2023-08-12,5.38,26.9
1006,124,East,2023-05-21,23.51,117.55
1006,168,East,2023-10-02,37.09,185.45
1095,15,North,2023-08-13,31.91,159.55
1019,177,South,2023-05-23,32.87,164.35
1074,106,East,2023-12-07,30.45,152.25
1033,33,West,2023-08-19,36.39,181.95
1024,113,North,2023-06-12,36.11,180.55
1087,64,South,2023-12-29,42.27,211.35
1066,42,South,2023-11-05,7.22,36.1
1073,5,South,2023-02-19,39.09,195.45
1069,55,West,2023-01-05,28.3,141.5
1056,143,South,2023-12-28,29.8,149.0
1097,186,North,2023-09-11,39.76,198.8
1066,65,North,2023-10-26,43.55,217.75
1040,175,East,2023-06-02,29.75,148.75
1091,115,North,2023-11-16,34.75,173.75
1053,10,West,2023-02-16,10.89,54.45
1015,6,East,2023-01-04,7.6,38.0
1003,33,East,2023-04-28,14.72,73.6
1039,100,South,2023-04-01,11.37,56.85
1052,99,East,2023-10-29,31.19,155.95
1060,10,North,2023-05-30,45.07,225.35
1034,121,West,2023-05-30,20.27,101.35
1041,136,South,2023-12-01,49.65,248.25
1054,79,East,2023-02-13,37.3,186.5
1095,22,East,2023-03-12,11.61,58.05
1030,6,South,2023-06-17,40.77,203.85
1042,106,East,2023-11-17,8.39,41.95
1049,22,South,2023-05-24,16.15,80.75
1068,189,West,2023-01-10,49.3,246.5
1098,45,North,2023-06-09,34.82,174.1
1007,41,North,2023-09-24,46.97,234.85
1022,9,West,2023-12-30,17.13,85.65
1002,194,West,2023-02-10,44.98,224.9
1098,69,East,2023-03-26,34.04,170.2
1092,8,North,2023-09-27,21.07,105.35
1033,118,West,2023-04-04,48.85,244.25
1062,141,North,2023-01-05,8.65,43.25
1050,113,North,2023-02-12,45.31,226.55
1099,197,North,2023-10-09,7.42,37.1
1046,91,North,2023-03-17,5.53,27.65
1030,176,North,2023-11-23,41.11,205.55
1027,91,North,2023-01-20,24.12,120.6
1075,144,West,2023-07-04,23.48,117.4
1093,81,East,2023-01-23,26.45,132.25
1052,33,North,2023-01-17,23.66,118.3
1092,137,West,2023-03-04,38.32,191.6
1080,66,South,2023-12-08,10.55,52.75
1025,111,South,2023-02-15,8.74,43.7
1005,16,West,2023-11-20,7.9,39.5
1035,74,East,2023-11-03,20.11,100.55
1025,48,West,2023-10-25,16.55,82.75
1028,168,East,2023-12-13,19.94,99.7
1023,8,West,2023-03-14,37.56,187.8
1099,56,East,2023-11-05,30.45,152.25
1032,150,North,2023-04-20,48.86,244.3
1052,10,East,2023-06-11,37.2,186.0
1018,195,West,2023-02-12,21.13,105.65
1058,75,East,2023-04-02,41.4,207.0
1052,173,South,2023-09-09,27.08,135.4
1042,62,East,2023-09-11,36.08,180.4
1040,189,South,2023-05-26,43.73,218.65
1025,51,East,2023-01-04,16.52,82.6
1042,5,South,2023-03-08,49.73,248.65
1037,120,East,2023-01-28,10.7,53.5
1070,131,West,2023-04-17,37.96,189.8
1063,160,South,2023-05-05,24.34,121.7
1046,39,West,2023-02-25,9.72,48.6
1036,81,West,2023-07-08,16.12,80.6
1016,38,West,2023-07-13,14.91,74.55
1055,63,West,2023-10-12,9.66,48.3
1071,107,North,2023-03-09,22.16,110.8
1014,158,North,2023-08-19,28.94,144.7
1022,30,North,2023-11-11,20.97,104.85
1022,14,North,2023-12-07,40.38,201.9
1053,171,North,2023-10-27,6.37,31.85
1079,31,South,2023-11-18,20.32,101.6
1018,45,South,2023-06-21,7.04,35.2
1078,162,West,2023-03-02,9.48,47.4
1014,90,North,2023-08-12,25.83,129.15
1028,41,South,2023-03-03,28.24,141.2
1095,187,North,2023-10-18,35.71,178.55
1046,163,West,2023-11-26,16.88,84.4
1065,54,East,2023-10-25,44.62,223.1
1035,189,East,2023-08-23,28.87,144.35
1056,167,South,2023-05-01,41.67,208.35
1037,164,West,2023-03-10,25.47,127.35
1063,92,West,2023-06-28,32.67,163.35
1094,142,North,2023-06-12,38.64,193.2
1038,93,West,2023-06-05,9.85,49.25
1077,181,North,2023-10-24,6.19,30.95
1010,90,North,2023-05-10,15.65,78.25
1056,102,West,2023-12-27,13.52,67.6
1067,196,East,2023-10-27,21.84,109.2
1076,108,West,2023-02-27,41.67,208.35
1090,7,North,2023-06-10,44.42,222.1
1007,97,West,2023-08-06,25.3,126.5
1091,90,West,2023-01-31,35.03,175.15
1036,117,East,2023-11-02,32.35,161.75
1000,115,North,2023-01-10,28.15,140.75
1030,119,North,2023-12-23,35.12,175.6
1063,140,West,2023-01-27,38.02,190.1
1035,61,West,2023-06-30,17.28,86.4
1090,102,North,2023-08-23,5.01,25.05
1098,55,South,2023-06-15,34.93,174.65
1014,13,East,2023-05-08,23.34,116.7
1071,70,East,2023-07-23,17.8,89.0
1016,71,East,2023-02-02,35.1,175.5
1095,137,North,2023-04-04,22.11,110.55
1098,143,East,2023-10-02,14.85,74.25
1082,23,West,2023-08-08,42.63,213.15
1012,73,South,2023-07-17,22.42,112.1
1019,186,West,2023-03-29,11.28,56.4
1011,72,East,2023-08-02,43.48,217.4
1004,95,South,2023-12-20,41.02,205.1
1063,148,North,2023-01-02,31.49,157.45
1027,32,East,2023-04-24,27.27,136.35
1085,100,West,2023-08-18,17.89,89.45
1100,51,East,2023-01-20,17.59,87.95
1020,153,East,2023-08-02,26.14,130.7
1046,100,East,2023-06-12,24.95,124.75
1099,118,East,2023-01-29,12.35,61.75
1004,39,North,2023-04-18,6.89,34.45
1077,112,East,2023-06-25,29.27,146.35
1062,96,East,2023-04-19,34.39,171.95
1063,42,North,2023-10-29,44.37,221.85
1088,107,North,2023-10-11,39.32,196.6
1006,128,West,2023-03-30,6.21,31.05
1054,41,North,2023-02-22,13.21,66.05
1022,16,West,2023-02-17,28.65,143.25
1068,108,East,2023-09-26,8.68,43.4
1035,67,West,2023-09-26,38.65,193.25
1035,30,North,2023-06-06,21.73,108.65
1034,160,West,2023-04-10,38.91,194.55
1051,178,South,2023-11-09,31.12,155.6
1092,36,North,2023-06-07,5.83,29.15
1061,154,West,2023-01-27,13.96,69.8
1011,192,North,2023-04-27,12.65,63.25
1080,60,North,2023-10-27,41.87,209.35
1015,30,North,2023-06-20,7.48,37.4
1049,4,West,2023-09-06,30.66,153.3
1050,142,East,2023-10-11,12.04,60.2
1060,91,North,2023-02-15,12.53,62.65
1034,132,South,2023-12-06,18.77,93.85
1071,171,West,2023-12-27,11.87,59.35
1038,40,East,2023-04-10,19.92,99.6
1030,101,North,2023-04-04,35.14,175.7
1029,104,East,2023-11-03,11.13,55.65
1021,98,West,2023-04-21,6.53,32.65
1047,46,East,2023-12-16,24.93,124.65
1036,140,East,2023-12-28,15.35,76.75
1086,27,South,2023-03-25,20.08,100.4
1036,40,South,2023-03-12,6.95,34.75
1065,29,South,2023-01-12,18.21,91.05
1087,195,South,2023-02-02,7.18,35.9
1038,26,South,2023-08-17,13.26,66.3
1010,120,South,2023-12-11,26.2,131.0
1077,156,East,2023-06-27,28.24,141.2
1030,119,North,2023-03-01,39.21,196.05
1063,29,East,2023-08-13,25.65,128.25
1077,89,North,2023-04-28,43.83,219.15
1039,101,South,2023-10-06,16.15,80.75
1025,32,East,2023-10-08,35.68,178.4
1049,58,North,2023-04-05,26.53,132.65
1077,46,West,2023-01-20,9.07,45.35
1061,37,South,2023-10-04,38.35,191.75
1068,162,East,2023-08-05,35.6,178.0
1045,146,West,2023-04-10,38.26,191.3
1002,98,North,2023-03-09,8.16,40.8
1059,77,West,2023-12-16,31.14,155.7
1058,54,North,2023-06-02,41.22,206.1
1093,35,South,2023-09-24,12.63,63.15
1096,50,South,2023-08-27,27.35,136.75
1000,56,West,2023-01-12,32.6,163.0
1030,120,West,2023-09-03,15.09,75.45
1078,180,North,2023-02-02,31.76,158.8
1061,196,West,2023-10-31,44.09,220.45
1078,151,South,2023-02-04,10.84,54.2
1067,49,West,2023-07-13,42.86,214.3
1025,149,North,2023-07-09,29.28,146.4
1093,116,East,2023-12-13,31.12,155.6
1066,123,West,2023-01-24,30.91,154.55
1048,191,South,2023-04-03,27.31,136.55
1067,135,East,2023-01-14,19.22,96.1
1008,145,South,2023-04-13,5.83,29.15
1059,61,South,2023-10-17,16.62,83.1
1074,178,South,2023-03-18,33.12,165.6
1070,197,North,2023-11-11,20.06,100.3
1066,151,East,2023-07-06,37.12,185.6
1059,168,East,2023-05-05,15.16,75.8
1036,93,West,2023-02-14,18.2,91.0
1061,4,West,2023-02-23,17.45,87.25
1090,52,East,2023-06-13,29.0,145.0
1017,16,North,2023-06-05,27.41,137.05
1100,19,North,2023-04-27,27.59,137.95
1072,117,West,2023-06-03,6.65,33.25
1063,58,West,2023-06-04,11.45,57.25
1008,146,North,2023-11-07,17.89,89.45
1032,116,East,2023-03-22,18.07,90.35
1075,84,North,2023-06-13,22.02,110.1
1030,76,West,2023-12-08,36.59,182.95
1089,14,North,2023-03-10,14.58,72.9
1028,189,North,2023-05-19,10.66,53.3
1085,21,West,2023-12-12,49.76,248.8
1084,41,East,2023-06-21,26.94,134.7
1091,51,West,2023-10-29,37.2,186.0
1066,18,West,2023-04-25,9.55,47.75
1004,2,West,2023-04-18,31.59,157.95
1050,93,West,2023-09-21,37.66,188.3
1044,35,North,2023-04-01,32.49,162.45
1059,110,South,2023-07-10,17.99,89.95
1068,125,East,2023-06-29,19.07,95.35
1000,62,East,2023-08-02,42.67,213.35
1083,108,North,2023-11-28,43.27,216.35
1050,193,East,2023-12-30,31.75,158.75
1026,121,West,2023-03-15,37.55,187.75
1050,32,West,2023-05-10,5.85,29.25
1061,182,North,2023-02-26,49.5,247.5
1035,65,North,2023-03-25,19.79,98.95
1009,159,East,2023-10-02,47.02,235.1
1002,90,North,2023-03-05,21.02,105.1
1022,51,East,2023-03-31,44.84,224.2
1032,6,East,2023-09-20,21.15,105.75
1011,47,West,2023-10-18,32.47,162.35
1076,117,West,2023-08-30,8.56,42.8
1034,87,North,2023-06-30,12.59,62.95
1053,86,South,2023-08-19,29.96,149.8
1084,44,North,2023-01-11,38.01,190.05
1064,122,East,2023-10-06,39.06,195.3
1078,92,North,2023-12-22,38.25,191.25
1008,82,North,2023-12-28,32.88,164.4
1050,190,West,2023-10-17,23.67,118.35
1078,22,South,2023-01-09,38.31,191.55
1090,152,South,2023-10-07,12.61,63.05
1091,22,West,2023-02-21,7.63,38.15
1075,132,North,2023-02-25,39.39,196.95
1010,141,East,2023-08-23,26.02,130.1
1059,105,East,2023-09-22,13.12,65.6
1045,107,South,2023-09-09,35.58,177.9
1090,45,North,2023-07-02,50.0,250.0
1091,55,South,2023-05-10,38.45,192.25
1061,127,North,2024-01-01,18.36,91.8
1082,122,North,2023-01-13,27.49,137.45
1000,22,North,2023-01-08,27.2,136.0
1094,189,West,2023-06-10,12.18,60.9
1085,98,West,2023-12-11,14.13,70.65
1092,72,East,2023-03-01,14.64,73.2
1092,14,South,2023-03-20,43.74,218.7
1055,70,West,2023-11-10,22.79,113.95
1028,164,West,2023-06-02,16.14,80.7
1090,99,West,2023-05-24,5.96,29.8
1069,181,East,2023-03-21,11.55,57.75
1046,164,South,2023-09-24,42.56,212.8
1032,134,West,2023-02-20,5.21,26.05
1012,63,North,2023-09-19,7.86,39.3
1014,157,East,2023-10-30,13.94,69.7
1018,155,North,2023-07-22,33.85,169.25
1075,13,East,2023-10-30,47.1,235.5
1008,24,North,2023-04-17,8.88,44.4
1001,133,North,2023-12-10,26.29,131.45
1092,27,East,2023-04-25,19.92,99.6
1075,180,South,2023-09-20,20.09,100.45
1067,82,West,2023-06-22,17.15,85.75
1070,79,West,2023-09-16,18.41,92.05
1085,84,East,2023-06-30,8.05,40.25
1008,172,South,2023-08-02,21.24,106.2
1054,170,South,2024-01-01,15.62,78.1
1100,137,East,2023-05-13,6.52,32.6
1078,117,South,2023-08-22,12.59,62.95
1080,107,South,2023-04-11,19.89,99.45
1038,36,West,2023-09-16,25.82,129.1
1073,4,North,2023-06-21,15.12,75.6
1074,57,East,2023-07-16,26.21,131.05
1001,170,East,2023-06-17,22.69,113.45
1030,140,East,2023-11-25,28.99,144.95
1000,54,West,2023-02-20,46.9,234.5
1016,190,East,2023-03-12,24.01,120.05
1008,104,West,2023-01-31,47.9,239.5
1074,20,West,2023-08-11,39.04,195.2
1067,98,East,2023-08-29,17.12,85.6
1072,85,West,2023-06-12,19.29,96.45
1001,56,North,2023-05-12,47.41,237.05
1012,182,North,2023-11-17,9.88,49.4
1097,69,South,2023-11-10,19.55,97.75
1040,135,North,2023-03-07,30.9,154.5
1088,61,West,2023-12-29,31.14,155.7
1027,45,East,2023-07-31,38.74,193.7
1040,119,East,2023-08-08,27.2,136.0
1071,121,North,2023-07-17,45.25,226.25
1026,126,North,2023-05-20,29.18,145.9
1046,17,North,2023-02-21,18.1,90.5
1099,10,South,2023-07-31,9.41,47.05
1077,61,West,2023-10-28,6.54,32.7
1082,105,North,2023-08-31,25.7,128.5
1020,96,South,2023-10-24,33.52,167.6
1076,177,East,2023-04-19,45.92,229.6
1043,187,South,2023-04-27,41.3,206.5
1046,115,North,2023-02-19,36.53,182.65
1030,176,South,2023-11-28,6.25,31.25
1065,111,South,2023-04-07,21.02,105.1
1012,120,North,2023-08-28,15.26,76.3
1063,32,South,2023-11-03,27.18,135.9
1005,99,West,2023-08-30,18.38,91.9
1014,63,South,2023-02-17,33.06,165.3
1030,189,West,2023-01-07,7.57,37.85
1031,183,North,2023-10-02,7.04,35.2
1014,59,North,2023-08-10,16.67,83.35
1083,115,South,2023-01-19,47.41,237.05
1031,155,West,2023-10-22,33.7,168.5
1044,125,South,2023-10-23,13.83,69.15
1080,127,North,2023-01-05,14.53,72.65
1061,55,East,2023-01-31,45.43,227.15
1039,108,West,2023-01-01,28.56,142.8
1016,84,East,2023-09-09,49.45,247.25
1016,81,North,2023-10-22,47.11,235.55
1064,15,East,2023-03-18,24.45,122.25
1085,108,East,2023-05-27,41.44,207.2
1007,186,South,2023-06-08,38.51,192.55
1075,47,North,2023-01-18,23.08,115.4
1092,157,South,2023-07-06,33.72,168.6
1010,14,South,2023-11-27,46.17,230.85
1037,11,South,2023-05-23,20.33,101.65
1052,157,South,2023-11-16,33.59,167.95
1040,174,West,2023-06-01,49.55,247.75
1077,119,East,2023-10-26,13.51,67.55
1094,76,South,2023-10-13,19.27,96.35
1052,129,South,2023-09-15,44.63,223.15
1085,62,West,2023-11-28,9.61,48.05
1044,182,West,2023-02-21,5.64,28.2
1092,139,South,2023-07-31,24.09,120.45
1030,152,West,2023-06-12,34.94,174.7
1060,35,West,2023-05-31,19.73,98.65
1100,139,East,2023-09-07,46.76,233.8
1098,41,North,2023-04-14,33.39,166.95
1043,27,North,2023-07-29,15.4,77.0
1036,132,East,2023-09-15,8.79,43.95
1006,36,West,2023-02-14,10.26,51.3
1028,27,South,2023-02-21,17.05,85.25
1053,58,East,2023-11-07,46.41,232.05
1054,18,South,2023-02-10,34.44,172.2
1018,112,South,2023-10-10,49.47,247.35
1027,163,South,2023-08-05,25.27,126.35
1080,78,East,2023-07-30,34.02,170.1
1020,190,South,2023-06-02,20.59,102.95
1028,92,North,2023-06-23,47.07,235.35
1043,90,West,2023-08-28,24.52,122.6
1026,79,North,2023-01-05,28.9,144.5
1086,71,South,2023-06-25,34.27,171.35
1019,43,North,2023-12-05,34.97,174.85
1088,132,East,2023-12-22,29.82,149.1
1007,192,North,2023-12-22,37.26,186.3
1063,175,East,2023-02-15,49.62,248.1
1066,32,North,2023-07-29,39.65,198.25
1064,73,East,2023-03-08,43.42,217.1
1013,143,East,2023-09-15,20.72,103.6
1087,28,East,2023-08-04,30.73,153.65
1028,85,South,2023-12-24,33.72,168.6
1028,75,North,2023-04-25,11.53,57.65
1088,174,North,2023-12-22,40.77,203.85
1002,1,East,2023-05-20,31.45,157.25
1071,60,North,2023-10-18,30.04,150.2
1039,96,East,2023-10-27,39.47,197.35
1015,168,South,2023-02-06,9.62,48.1
